State,City,Station Name,latitude,longitude
Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488
Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436
Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525
Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379
Bihar,Gaya,"Collectorate, Gaya - BSPCB",24.7955,84.9994
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.40835
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737
Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608
Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234
Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.15301
Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.15301
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.315809
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067
Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574
Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574
Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762
Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364
Delhi,Delhi,"Bawana, Delhi - DPCC",28.7762,77.051074
Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762
Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981
Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981
Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992
Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209
Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209
Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275
Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275
Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992
Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332
Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.023389,72.515201
Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.023389,72.515201
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968
Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.041137,72.456691
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094
Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466
Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115
Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.3896
Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.3896
Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.3896
Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.3714823,75.1160168
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.733409,77.298051
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.733409,77.298051
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",13.377516,77.099072
Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.802639,75.722694
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714
Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.7289,75.8076
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246
Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505
Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.88925,74.853
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.8787,76.6073
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248
Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.939198,77.765701
Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.939198,77.765701
Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.939198,77.765701
Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.939198,77.765701
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",22.678,75.8559
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",22.678,75.8559
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",22.678,75.8559
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815
Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",22.76726,75.8871
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.838586,78.759431
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",23.8640158,78.80289321
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.838586,78.759431
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.95777
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247
Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.7524,75.8872
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",20.555712,74.529236
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",20.555712,74.529236
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.309073,73.057223
Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.786089,72.757971
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19.25292,73.142019
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19.25292,73.142019
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19.25292,73.142019
Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",19.192056,72.9585188
Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",19.192056,72.9585188
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21.001264,75.565602
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.053536,72.84643
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838
Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371
Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",18.91,72.82
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488
Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3
Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35
Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35
Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
